kalimat,jumlah_kemunculan,text_id,annotator_id,toxicity
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,103-77,11,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,10,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,13,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,15,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,12,0
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,1,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,4,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,5,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,3,0
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,8,1
"INGATLAH SEJARAH KEJAM SYIAH BATHINIYAH DAN SYIAH RAFIDHAH!!! (Edisi 2)

✅ Syaikhul Islam Ibnu Taimiyah rahimahullahu berkata: Tidaklah agama Nabi Muhammad ﷺ tegak di atas semua agama, melainkan dengan Ahlussunnah. Sebagaimana Islam tegak/menang di zaman kekhalifahan Abu Bakar, Umar dan Utsman Radhiyallahu 'anhum dengan kemenangan yang tidak pernah dialami oleh agama-agama yang lain.... Adapun Syiah Rafidhah, kalau mereka tidak membantu musuh-musuh Islam, maka mereka tidak menolong kedua belah pihak.
(Minhaj As-Sunnah 4/117-118 oleh Syaikhul Islam Ibnu Taimiyah rahimahullahu)

✅ Syaikh Sulaiman Ar-Ruhaili hafizhahullah berkata:
Barangsiapa yang mengira bahwa masjid Al-Aqsha akan dimerdekakan oleh yang bukan Ahlussunnah (seperti Syiah Rafidhah) dan yang menolong saudara-saudara kita di Palestina adalah orang-orang yang bukan dari Ahlussunnah, maka dia adalah orang yang jahil tentang syariat dan fakta di lapangan.
Orang-orang yang bukan Ahlussunnah (Syiah Rafidhah) mengganggap bahwa darah Ahlussunnah lebih halal daripada darah orang-orang Y4hud1. Lihatlah sejarah yang lalu dan fakta kelam bin kejam (Syiah Rafidhah).
Wahai saudara-saudara kami di mana saja kalian berada, janganlah kalian tertipu dengan para penipu yang berkedok membela masjid Al-Aqsha dan mempermainkan perasaan/semangat kaum muslimin. Berpegang teguhlah dengan As-Sunnah dan hendaklah kalian bersama Ahlussunnah.
(Diterjemahkan dari Tweet Channel Twitter Syaikh Sulaiman Ar-Ruhaili tanggal 4 November 2023)

✅ Ustadz Muhammad Umar Ba'abdullah rahimahullahu berkata:
Saudara-saudara seiman, apabila anda membaca buku-buku sejarah Islam, maka anda akan menjumpai dari mulai kelompok Syiah* ini didirikan sampai hari ini dan seterusnya, yang hanya Allah saja yang tahu kapan malapetaka ini berakhir, Syiah itu mengemban satu risalah, satu misi saja, yaitu berbuat makar terhadap Agama Islam dan kaum muslimin, serta bergandengan tangan dengan musuh-musuh Allah untuk menumpas Islam dan kaum muslimin.

(Lanjutan di kolom komentar)",26,101-35,7,0
